"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"58","7/22/2016","20:37:41","160.0634765625","-49.7750082931493","356.50634765625","160.0634765625","-43.3962652610861","313.511352539063","158.935546875","-57.8149293758176","133.258666992188","159.755859375","-49.5095030367037","186.102905273438","160.2685546875","-37.7673414007001","3.427734375","160.6787109375","-33.3585111272727","26.685791015625","159.0380859375","-42.6536977963396","206.806640625","151.7578125","-51.4604441580158","183.021240234375","13.417555809021","346.940063476563"
"59","7/22/2016","20:37:51","160.0634765625","-49.8243540834083","356.484375","159.9609375","-43.3842034993899","313.52783203125","158.8330078125","-57.8167117818982","133.445434570313","159.755859375","-49.3320071325533","186.102905273438","160.2685546875","-37.6740702879888","3.4332275390625","160.6787109375","-33.9672638451045","26.5264892578125","159.140625","-42.6350069490149","206.806640625","151.7578125","-51.409608959936","183.026733398438","14.0932149887085","346.275390625"
"60","7/22/2016","20:38:01","160.0634765625","-49.800792140014","356.451416015625","159.9609375","-43.4037000919292","313.544311523438","158.8330078125","-57.9577294027003","133.6376953125","159.8583984375","-48.7912178027403","186.102905273438","160.2685546875","-37.824488269627","3.4442138671875","160.6787109375","-33.9965514628263","26.279296875","159.0380859375","-42.6281947394739","206.795654296875","151.7578125","-51.3146775237524","183.0322265625","14.7633810043335","345.588745117188"
"61","7/22/2016","20:38:11","160.0634765625","-49.2119388873287","356.434936523438","159.8583984375","-43.6385015723972","313.57177734375","158.8330078125","-57.9222888215222","133.775024414063","159.8583984375","-49.2208631259926","186.102905273438","160.37109375","-37.8882520159216","3.4716796875","160.6787109375","-33.6465284166817","26.1749267578125","159.0380859375","-42.8710902968697","206.7626953125","151.7578125","-51.1246071109511","183.043212890625","15.439040184021","344.929565429688"
"62","7/22/2016","20:38:21","160.0634765625","-48.9964142507051","356.369018554688","159.9609375","-43.9265676948495","313.588256835938","158.8330078125","-57.7938335011101","133.786010742188","159.8583984375","-48.989467750295","186.102905273438","160.4736328125","-37.9236315557956","3.614501953125","160.6787109375","-33.1840428718072","26.0870361328125","159.0380859375","-43.1350206876688","206.636352539063","151.7578125","-50.9694523241124","183.147583007813","16.1147003173828","344.25390625"
"63","7/22/2016","20:38:31","160.0634765625","-48.9964142507051","356.325073242188","159.8583984375","-43.7966229666167","313.599243164063","158.8330078125","-56.8517952627263","133.796997070313","159.8583984375","-47.8197088227223","186.102905273438","160.37109375","-37.9236315557956","3.7518310546875","160.6787109375","-33.0676248965697","26.0760498046875","159.0380859375","-43.040382249745","206.614379882813","151.7578125","-50.9463909194119","183.477172851563","16.7848663330078","343.567260742188"
"64","7/22/2016","20:38:41","160.166015625","-49.6216847454345","356.303100585938","159.8583984375","-43.74414756672","313.610229492188","158.8330078125","-56.8171238019802","133.802490234375","159.8583984375","-47.6308348194819","186.102905273438","160.37109375","-38.1017012482048","3.80126953125","160.576171875","-33.2172005082108","26.08154296875","159.0380859375","-42.9951384351235","206.60888671875","151.8603515625","-51.3866940543654","183.49365234375","17.4605255126953","342.897094726563"
"65","7/22/2016","20:38:51","160.0634765625","-49.6216847454345","356.24267578125","159.8583984375","-43.736863529873","313.6376953125","158.935546875","-56.8013629372537","133.807983398438","159.8583984375","-48.2724277589359","186.102905273438","160.37109375","-38.1017012482048","3.8507080078125","160.576171875","-33.361441109871","26.08154296875","159.0380859375","-42.9835650038604","206.328735351563","151.8603515625","-51.3008577724972","183.658447265625","18.1416778564453","342.21044921875"
"66","7/22/2016","20:39:01","160.0634765625","-49.6324280149615","356.171264648438","159.8583984375","-43.7720233210521","313.687133789063","158.935546875","-56.804292919852","133.8134765625","159.9609375","-48.3458604478048","186.102905273438","160.37109375","-38.3001465279328","3.966064453125","160.576171875","-33.3673865328933","26.08154296875","159.140625","-42.9872885234123","206.328735351563","151.7578125","-51.2724247330333","183.66943359375","18.8283233642578","341.529296875"
"67","7/22/2016","20:39:11","160.0634765625","-49.6377874414641","356.1328125","159.755859375","-43.7662366054205","313.780517578125","158.935546875","-56.7387833922592","133.857421875","159.9609375","-47.8141052310031","186.102905273438","160.37109375","-38.14769580128","4.010009765625","160.576171875","-33.2596120063206","26.08154296875","159.140625","-42.9972382559856","206.3232421875","151.8603515625","-51.32994401984","183.674926757813","19.5094757080078","340.859130859375"
"68","7/22/2016","20:39:21","160.166015625","-49.2629572093209","356.11083984375","159.755859375","-43.7854524079608","313.79150390625","158.935546875","-56.71257727264","133.950805664063","159.9609375","-48.1993857344134","186.102905273438","160.37109375","-38.1922621270127","4.0374755859375","160.576171875","-32.9668823282328","26.08154296875","159.0380859375","-43.0253294641464","206.3232421875","157.8076171875","-51.5457799011901","183.680419921875","20.1851348876953","340.161499023438"
"69","7/22/2016","20:39:31","160.166015625","-49.2629572093209","356.072387695313","159.6533203125","-43.7893102183818","313.796997070313","158.8330078125","-56.7077988262826","133.96728515625","159.9609375","-48.4556493374137","186.102905273438","160.37109375","-38.1922621270127","4.0374755859375","160.4736328125","-32.9563221826183","26.0760498046875","159.140625","-43.0218379015502","206.3232421875","157.91015625","-49.8557903550355","183.69140625","20.8662872314453","339.491333007813"
"70","7/22/2016","20:39:41","160.166015625","-49.0530239561556","355.984497070313","159.6533203125","-43.8156678535054","313.857421875","158.8330078125","-56.8652609744174","133.983764648438","159.8583984375","-47.73296878528","186.102905273438","160.2685546875","-38.2642176163216","4.0484619140625","160.4736328125","-33.0884399812781","26.070556640625","159.140625","-43.0443255179918","206.3232421875","157.8076171875","-49.8223519286329","183.8232421875","21.5419464111328","338.815673828125"
"71","7/22/2016","20:39:51","160.166015625","-49.1111474859486","355.93505859375","159.6533203125","-44.0668161952195","314.060668945313","158.73046875","-56.8149995645965","134.005737304688","159.9609375","-47.6082129121712","186.102905273438","160.37109375","-38.3084969783378","4.053955078125","160.4736328125","-33.19682555328","26.0595703125","159.140625","-43.28522389792","206.3232421875","157.91015625","-49.8619677350135","184.28466796875","22.2285919189453","338.118041992188"
"72","7/22/2016","20:40:01","160.166015625","-49.6858879891189","355.929565429688","159.55078125","-44.4015056657666","314.176025390625","158.8330078125","-56.6429363365137","134.022216796875","159.9609375","-47.9675264448045","186.102905273438","160.2685546875","-38.5172094054205","4.0594482421875","160.4736328125","-33.2477822015802","26.0595703125","159.140625","-43.6339967241524","206.3232421875","151.8603515625","-50.2772439352735","184.54833984375","22.9097442626953","337.436889648438"
"73","7/22/2016","20:40:11","160.166015625","-49.7774987783578","355.924072265625","159.55078125","-44.4153132087609","314.263916015625","158.8330078125","-56.8013873537754","134.0771484375","159.9609375","-48.4762568816882","186.102905273438","160.2685546875","-38.7243591751175","4.053955078125","160.4736328125","-32.9468241556956","26.0540771484375","159.0380859375","-43.6814136092009","206.317749023438","151.7578125","-51.9374331167517","184.59228515625","23.5963897705078","336.76123046875"
"74","7/22/2016","20:40:21","160.166015625","-49.7223906889889","355.918579101563","159.55078125","-44.4700672585659","314.351806640625","158.8330078125","-56.8083338541854","134.09912109375","159.9609375","-48.3197469778978","186.097412109375","160.2685546875","-38.6814105135314","4.0594482421875","160.4736328125","-32.7729663132713","26.048583984375","159.0380859375","-43.6884211509151","206.312255859375","157.8076171875","-50.4537998033403","184.586791992188","24.2775421142578","336.063598632813"
"75","7/22/2016","20:40:31","160.166015625","-49.31196161632","355.852661132813","159.345703125","-47.2216993744174","314.357299804688","158.73046875","-56.5800271684768","134.176025390625","159.9609375","-48.3699717629363","186.097412109375","160.2685546875","-38.7016640182418","4.075927734375","160.37109375","-32.7902776271227","26.015625","158.935546875","-46.4203491337934","206.306762695313","157.8076171875","-50.7307319919192","184.59228515625","24.9586944580078","335.376953125"
"76","7/22/2016","20:40:41","160.166015625","-48.9424049048105","355.75927734375","159.345703125","-47.5118286929493","314.417724609375","158.73046875","-56.6517751173517","134.285888671875","159.9609375","-48.3602661955796","186.097412109375","160.166015625","-38.2957515540354","4.163818359375","160.37109375","-33.0935308260426","25.894775390625","158.935546875","-46.7114306966697","206.306762695313","157.91015625","-51.1060383462346","184.59228515625","25.6453399658203","334.701293945313"
"77","7/22/2016","20:40:50","160.166015625","-48.9424049048105","355.643920898438","159.345703125","-47.5133303090309","314.45068359375","158.73046875","-56.7097155232323","134.291381835938","159.9609375","-48.0065440464046","186.091918945313","160.166015625","-38.2957515540354","4.21875","160.37109375","-33.4710102507851","25.6256103515625","158.935546875","-46.6914091489149","206.30126953125","158.0126953125","-51.1537970625863","184.59228515625","26.2715606689453","334.075073242188"
"78","7/22/2016","20:41:00","160.166015625","-48.968970080368","355.572509765625","159.2431640625","-47.5027579551555","314.456176757813","158.73046875","-56.7926584472847","134.296875","159.9609375","-48.0257476406841","186.091918945313","160.0634765625","-38.107231590359","4.229736328125","160.37109375","-33.586414940374","25.6146240234375","158.935546875","-46.6731944237624","206.30126953125","158.0126953125","-51.2103579349935","184.586791992188","26.9527130126953","333.37744140625"
"79","7/22/2016","20:41:10","160.0634765625","-49.4888954924292","355.556030273438","159.345703125","-47.4967026577858","314.456176757813","158.6279296875","-56.8375238058206","134.296875","159.9609375","-48.1214481972997","186.091918945313","160.0634765625","-38.0532222444644","4.2791748046875","160.37109375","-33.37014559984","25.5926513671875","158.935546875","-46.6327972886889","206.251831054688","158.0126953125","-51.0604160755275","184.581298828125","27.6393585205078","332.707275390625"
"80","7/22/2016","20:41:20","160.166015625","-49.7698930318632","355.45166015625","159.2431640625","-47.5007191755976","314.456176757813","158.6279296875","-56.958934959736","134.296875","159.9609375","-48.9130440375238","186.091918945313","160.0634765625","-38.2161903182318","4.41650390625","160.2685546875","-33.0628392583258","25.4718017578125","158.935546875","-46.6165236770077","205.471801757813","158.115234375","-51.1162444522852","184.581298828125","28.3314971923828","332.01513671875"
"81","7/22/2016","20:41:30","160.0634765625","-49.8375145885789","355.3857421875","159.4482421875","-46.0404158486249","314.461669921875","158.525390625","-56.8458742562256","134.307861328125","159.9609375","-49.0606541191719","186.08642578125","160.0634765625","-38.2365903220722","4.5428466796875","160.2685546875","-33.0259703106311","25.2740478515625","159.140625","-45.1476623591959","203.626098632813","158.2177734375","-51.2190868414841","184.581298828125","29.0181427001953","331.31201171875"
"82","7/22/2016","20:41:40","160.0634765625","-49.8581343411141","355.374755859375","159.4482421875","-44.4432212930093","314.461669921875","158.525390625","-56.6376989926193","134.313354492188","159.9609375","-48.939206340474","186.08642578125","160.0634765625","-38.3081551470347","4.559326171875","160.2685546875","-33.0363473323332","25.2630615234375","159.0380859375","-43.5690121517752","202.681274414063","158.3203125","-51.2755866725873","184.581298828125","29.7047882080078","330.636352539063"
"83","7/22/2016","20:41:50","160.166015625","-49.5164373288529","355.374755859375","159.4482421875","-44.4107351109511","314.467163085938","158.4228515625","-56.6978368854485","134.351806640625","159.9609375","-48.4430504122412","186.080932617188","160.0634765625","-38.343302729953","4.5648193359375","160.2685546875","-33.5817269682168","25.2520751953125","159.140625","-43.5234142975898","202.615356445313","158.525390625","-51.2480814609461","184.581298828125","30.3914337158203","329.944213867188"
"84","7/22/2016","20:42:00","160.0634765625","-49.0656228813281","355.374755859375","159.4482421875","-44.1946488943294","314.478149414063","158.4228515625","-56.767863469547","134.686889648438","159.9609375","-47.9828966451845","186.080932617188","160.0634765625","-38.5082729584958","4.5648193359375","160.2685546875","-33.7276278933493","25.2520751953125","159.140625","-43.2963284379638","202.6318359375","158.6279296875","-50.8422666628263","184.586791992188","31.0835723876953","329.235595703125"
"85","7/22/2016","20:42:10","160.166015625","-48.9980013246125","355.374755859375","159.4482421875","-44.1642503248725","314.49462890625","158.4228515625","-56.5612264468047","134.84619140625","159.9609375","-47.9373720405641","186.036987304688","160.0634765625","-38.8455994133813","4.5703125","160.2685546875","-33.3282590569457","25.257568359375","159.140625","-43.2696900128413","202.65380859375","158.525390625","-50.8932971930793","184.586791992188","31.7757110595703","328.548950195313"
"86","7/22/2016","20:42:20","160.0634765625","-49.3870175558356","355.369262695313","159.4482421875","-44.160798256","314.549560546875","158.4228515625","-56.6002074236224","134.983520507813","159.9609375","-47.9739724065206","185.410766601563","160.0634765625","-38.7939462618262","4.5758056640625","160.2685546875","-32.9768931021102","25.257568359375","159.140625","-43.258055540274","202.752685546875","158.6279296875","-51.3031773420542","184.581298828125","32.4623565673828","327.867797851563"
"87","7/22/2016","20:42:30","160.0634765625","-49.6754377178518","355.36376953125","159.4482421875","-44.1469023862386","314.62646484375","158.4228515625","-56.6726390351035","134.97802734375","159.9609375","-48.3849635072307","184.822998046875","159.9609375","-38.7414263237524","4.5758056640625","160.2685546875","-32.9784435512351","25.257568359375","159.140625","-43.2489725942194","202.840576171875","158.6279296875","-51.5069942565457","184.586791992188","33.1599884033203","327.164672851563"
"88","7/22/2016","20:42:40","160.0634765625","-49.6605680561656","355.369262695313","159.55078125","-44.1208499576358","314.67041015625","158.4228515625","-56.5468573238124","134.97802734375","159.9609375","-49.0984508946895","184.586791992188","159.8583984375","-38.4745781586159","4.5758056640625","160.2685546875","-33.4205168840084","25.2520751953125","159.140625","-43.2469704394439","202.8955078125","158.6279296875","-51.7018014745475","184.586791992188","33.8576202392578","326.461547851563"
"89","7/22/2016","20:42:50","160.0634765625","-49.6760115061106","355.369262695313","159.55078125","-44.1239752724072","314.741821289063","158.4228515625","-56.6031618227423","134.97802734375","159.8583984375","-49.2423374567857","184.586791992188","159.6533203125","-38.35741274848","4.6197509765625","160.37109375","-33.9734168085609","25.2520751953125","159.140625","-43.2479959333533","203.367919921875","158.73046875","-51.6783982385439","184.586791992188","34.5442657470703","325.780395507813"
"90","7/22/2016","20:43:00","160.166015625","-49.5066951367137","355.358276367188","159.55078125","-44.1336564232423","314.791259765625","158.3203125","-56.7140006227823","134.97802734375","159.9609375","-48.0514338214621","184.586791992188","159.6533203125","-38.3381508438844","4.888916015625","160.2685546875","-33.8574505389739","25.2520751953125","159.140625","-43.2417330955496","204.510498046875","158.8330078125","-51.58400914336","184.586791992188","35.2364044189453","325.082763671875"
"91","7/22/2016","20:43:10","160.166015625","-49.0310368784078","355.27587890625","159.55078125","-44.2479379528353","314.791259765625","158.4228515625","-56.620523984","134.97802734375","159.9609375","-47.7599249694569","184.59228515625","159.6533203125","-38.2955928466447","4.9658203125","160.2685546875","-33.8051015165517","25.2520751953125","159.140625","-43.3671973920592","205.675048828125","158.8330078125","-51.5197763056306","184.59228515625","35.9395294189453","324.36865234375"
"92","7/22/2016","20:43:20","160.166015625","-49.0809808734473","355.14404296875","159.55078125","-44.2587788884488","314.796752929688","158.4228515625","-56.5962031140714","134.97802734375","159.9609375","-47.7989914041004","184.59228515625","159.55078125","-38.2811748906091","5.03173828125","160.37109375","-33.6570031044704","25.2520751953125","159.140625","-43.4128562875488","206.25732421875","158.935546875","-51.4220247611961","184.597778320313","36.6316680908203","323.671020507813"
"93","7/22/2016","20:43:30","160.0634765625","-49.4069170209821","355.089111328125","159.55078125","-44.270279070147","314.807739257813","158.4228515625","-56.6091804953295","134.972534179688","159.9609375","-47.83864513056","184.59228515625","159.55078125","-38.3211569448145","5.1141357421875","160.37109375","-33.62668425984","25.24658203125","159.140625","-43.4220857327333","206.455078125","158.935546875","-51.3143234841884","184.59228515625","37.3183135986328","322.989868164063"
"94","7/22/2016","20:43:40","160.0634765625","-49.7880222991899","355.061645507813","159.4482421875","-45.32181319988","314.851684570313","158.4228515625","-56.6973485550155","134.972534179688","159.9609375","-47.9122108150015","184.597778320313","159.4482421875","-38.3374793895389","5.2020263671875","160.37109375","-33.704700779518","25.2410888671875","159.0380859375","-44.46741468672","206.444091796875","159.140625","-51.274268180418","184.597778320313","38.0214385986328","322.292236328125"
"95","7/22/2016","20:43:50","160.166015625","-49.7360639411141","355.045166015625","159.4482421875","-45.6714822064606","314.917602539063","158.4228515625","-56.621571880068","134.972534179688","159.9609375","-49.2268329655366","184.603271484375","159.2431640625","-38.0157062589459","5.2294921875","160.37109375","-33.46265980038","25.2301025390625","159.0380859375","-44.8154389573357","206.427612304688","159.140625","-51.2359098249025","184.603271484375","38.7190704345703","321.589111328125"
"96","7/22/2016","20:44:00","160.0634765625","-49.698303790379","355.023193359375","159.4482421875","-45.6879877750975","314.950561523438","158.4228515625","-56.8455080084008","134.97802734375","159.9609375","-49.3176624260826","184.597778320313","159.140625","-37.9262074988299","5.2349853515625","160.37109375","-33.3300170465047","25.1641845703125","159.140625","-44.8224464990499","206.416625976563","159.2431640625","-51.1962573937394","184.6142578125","39.4112091064453","320.875"
"97","7/22/2016","20:44:10","160.0634765625","-49.578479710371","354.973754882813","159.345703125","-45.7911109542954","314.994506835938","158.4228515625","-56.9609249062506","134.97802734375","159.9609375","-48.0275178385038","184.597778320313","159.0380859375","-37.9330563331533","5.2349853515625","160.37109375","-33.8170411956396","25.07080078125","159.0380859375","-44.8148651690769","206.405639648438","159.2431640625","-51.1912642150615","184.630737304688","40.1143341064453","320.182861328125"
"98","7/22/2016","20:44:20","160.0634765625","-48.936679230483","354.814453125","159.4482421875","-45.8665091731573","315.115356445313","158.3203125","-56.7671431821582","134.97802734375","159.9609375","-47.7334208352035","184.603271484375","159.140625","-37.8845529128913","5.2349853515625","160.37109375","-34.0270843231523","24.8895263671875","159.0380859375","-44.9214799108711","206.372680664063","159.2431640625","-50.8219399085509","184.866943359375","40.8119659423828","319.485229492188"
"99","7/22/2016","20:44:30","160.166015625","-48.81226643392","354.797973632813","159.4482421875","-45.8228768489649","315.1318359375","158.4228515625","-56.7723683177918","134.97802734375","159.9609375","-47.8832039872787","184.603271484375","159.0380859375","-37.8569012021202","5.2349853515625","160.37109375","-33.8463043968397","24.7686767578125","159.140625","-44.9130317943794","206.328735351563","159.345703125","-50.7570774187819","185.33935546875","41.5095977783203","318.78759765625"
"100","7/22/2016","20:44:40","160.0634765625","-49.0507654279028","354.781494140625","159.4482421875","-45.7759238778278","315.214233398438","158.4228515625","-56.8114591689569","134.97802734375","159.9609375","-47.8253490392239","184.608764648438","159.0380859375","-37.8903152120012","5.2294921875","160.37109375","-33.5365564031603","24.76318359375","159.0380859375","-44.9375215655966","206.290283203125","159.345703125","-50.6555535217522","185.630493164063","42.2127227783203","318.067993164063"
