"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"11","7/22/2016","20:18:31","151.7578125","-50.1164123071507","1.7303466796875","159.55078125","-46.3223900489249","308.468627929688","151.6552734375","-59.615000809841","128.534545898438","151.6552734375","-51.0546904012001","191.612548828125","159.140625","-37.8627733755776","358.30810546875","160.986328125","-34.9622737272127","31.497802734375","157.705078125","-45.2612724344434","211.338500976563","151.6552734375","-57.4111045242124","178.494873046875","300.649597167969","59.4223442077637"
"12","7/22/2016","20:18:41","151.7578125","-50.1192202071407","1.7303466796875","159.55078125","-49.2371611541954","308.463134765625","151.7578125","-59.6509663462346","128.534545898438","151.6552734375","-51.5156499134713","191.612548828125","159.140625","-37.722488250425","358.30810546875","160.986328125","-35.0687908029203","31.48681640625","157.705078125","-48.169866159736","211.3330078125","151.7578125","-57.3200064819282","178.494873046875","301.237365722656","58.8235893249512"
"13","7/22/2016","20:18:51","151.7578125","-50.0915807046305","1.69189453125","159.55078125","-49.188962940454","308.463134765625","151.7578125","-59.6716105152915","128.534545898438","151.6552734375","-51.1123378088209","191.607055664063","159.2431640625","-37.5274002424242","358.30810546875","160.986328125","-35.4570257054505","31.48681640625","157.8076171875","-48.1411157054905","211.338500976563","151.7578125","-57.1585766490249","178.494873046875","301.847106933594","58.2248344421387"
"14","7/22/2016","20:19:01","151.7578125","-50.0656259421142","1.636962890625","159.6533203125","-49.1802950752675","308.463134765625","151.8603515625","-57.5106628912491","128.534545898438","151.6552734375","-50.4928296132013","191.607055664063","159.345703125","-37.237930169977","358.319091796875","160.8837890625","-35.5189582126213","31.48681640625","157.8076171875","-48.1508212728473","211.338500976563","151.7578125","-57.0380811146715","178.494873046875","302.445861816406","57.6205863952637"
"15","7/22/2016","20:19:11","151.7578125","-49.4131066092209","1.527099609375","159.6533203125","-49.1822606052605","308.463134765625","157.5","-57.5121400908091","128.534545898438","151.6552734375","-50.3418744680868","191.612548828125","159.2431640625","-37.2611991151115","358.324584960938","160.986328125","-35.2230055536754","31.48681640625","157.8076171875","-48.1425196554855","211.343994140625","151.7578125","-56.7265751314331","178.494873046875","303.055603027344","57.0163383483887"
"16","7/22/2016","20:19:21","151.8603515625","-49.313072120012","1.4996337890625","159.6533203125","-49.2150642021002","308.468627929688","157.6025390625","-57.1944933523752","128.534545898438","151.6552734375","-50.2729588357236","191.612548828125","159.345703125","-37.1368579785979","358.330078125","160.986328125","-35.036243579558","31.4813232421875","157.91015625","-48.1198244986099","211.343994140625","151.7578125","-56.5806253732573","178.494873046875","303.654357910156","56.4175834655762"
"17","7/22/2016","20:19:31","151.7578125","-49.2948573948595","1.4886474609375","159.755859375","-49.2766915027503","308.468627929688","157.6025390625","-57.1351612047605","128.534545898438","151.6552734375","-50.3054083929993","191.607055664063","159.345703125","-36.7568636521252","358.335571289063","160.986328125","-35.0204827148315","31.475830078125","157.91015625","-48.1050158782278","211.343994140625","151.7578125","-56.4097463464746","178.494873046875","304.264099121094","55.8133354187012"
"18","7/22/2016","20:19:41","157.6025390625","-48.266592210261","1.483154296875","159.8583984375","-47.2700440872887","308.468627929688","157.705078125","-57.1550728781678","128.534545898438","151.6552734375","-51.2372893583758","191.607055664063","159.4482421875","-36.7823300842084","358.346557617188","160.986328125","-34.9894004827683","31.431884765625","158.115234375","-46.040122850365","211.343994140625","151.7578125","-55.5614187181918","178.494873046875","304.873840332031","55.2090873718262"
"19","7/22/2016","20:19:51","157.705078125","-48.2577412211621","1.4337158203125","159.9609375","-45.83946156864","308.468627929688","157.8076171875","-57.0689191815181","128.534545898438","151.6552734375","-51.733982450085","191.6015625","159.4482421875","-36.7826963320332","358.346557617188","160.986328125","-35.26297539962","31.387939453125","158.2177734375","-44.6126475367537","211.343994140625","151.7578125","-55.3823967814381","178.494873046875","305.472595214844","54.6103324890137"
"20","7/22/2016","20:20:01","157.91015625","-48.2045498287429","1.307373046875","160.0634765625","-45.709364439804","308.47412109375","157.8076171875","-57.0241270725473","128.534545898438","151.552734375","-50.8720548192419","191.596069335938","159.4482421875","-36.7746144633663","358.450927734375","160.986328125","-35.4303384472847","31.3714599609375","158.2177734375","-44.5115509288529","211.343994140625","151.7578125","-55.1919234960296","178.494873046875","306.076843261719","54.0060844421387"
"21","7/22/2016","20:20:11","157.91015625","-48.1953936331233","1.2908935546875","160.0634765625","-45.6429026678668","308.47412109375","157.8076171875","-57.1548653377338","128.5400390625","151.552734375","-50.3651067884388","191.552124023438","159.4482421875","-36.984730840444","358.780517578125","161.0888671875","-35.0549954681868","31.35498046875","158.3203125","-44.4817139393939","211.338500976563","151.7578125","-55.2778940687669","178.500366210938","306.692077636719","53.4018363952637"
"22","7/22/2016","20:20:21","158.0126953125","-47.6754926375838","1.241455078125","160.0634765625","-45.6533773556556","308.479614257813","157.91015625","-57.0976940522852","128.545532226563","151.6552734375","-50.460563179838","191.35986328125","159.4482421875","-37.16831277504","358.9892578125","161.0888671875","-34.9379914964296","31.3275146484375","158.3203125","-44.4749627711571","211.343994140625","151.7578125","-55.4763027237124","178.505859375","307.296325683594","52.7975883483887"
"23","7/22/2016","20:20:31","158.2177734375","-47.4471249105711","1.1480712890625","160.166015625","-45.129826090129","308.490600585938","157.91015625","-57.0590426985098","128.556518554688","151.6552734375","-50.7054486837484","191.25","159.4482421875","-37.122037149955","359.093627929688","160.986328125","-34.8684654510251","31.300048828125","158.4228515625","-44.0067881767377","211.343994140625","151.7578125","-55.443765328","178.516845703125","307.900573730469","52.1988334655762"
"24","7/22/2016","20:20:41","158.0126953125","-47.4544742835884","1.142578125","160.166015625","-45.0844601928993","308.507080078125","157.91015625","-57.29103227712","128.616943359375","151.6552734375","-50.7610451035504","191.239013671875","159.55078125","-37.5569198171017","359.09912109375","161.0888671875","-34.9581229185318","31.1627197265625","158.525390625","-43.9970459845985","211.349487304688","151.7578125","-55.9014676152415","178.5498046875","308.510314941406","51.5945854187012"
"25","7/22/2016","20:20:51","158.115234375","-48.1009627356336","1.109619140625","160.166015625","-45.0480551591159","308.545532226563","158.0126953125","-57.1901105867387","128.682861328125","151.6552734375","-51.3906739473947","191.222534179688","159.55078125","-37.5552717018902","359.093627929688","161.0888671875","-35.0391979786779","31.11328125","158.525390625","-43.9768046881488","211.343994140625","151.7578125","-55.341621190279","178.560791015625","309.120056152344","50.9848442077637"
"26","7/22/2016","20:21:01","158.0126953125","-48.1875193048905","1.0711669921875","160.166015625","-45.057247979518","308.594970703125","158.0126953125","-57.1060689192119","128.710327148438","151.6552734375","-52.34575285344","191.101684570313","159.55078125","-37.531135970237","359.093627929688","161.0888671875","-34.81757866816","31.102294921875","158.6279296875","-43.9592003760376","211.343994140625","151.7578125","-55.0099227436344","178.604736328125","309.729797363281","50.3805961608887"
"27","7/22/2016","20:21:11","158.2177734375","-48.1626510775878","1.0491943359375","160.2685546875","-45.0588350534253","308.60595703125","158.115234375","-57.2313867165917","128.930053710938","151.6552734375","-51.796598619862","191.079711914063","159.6533203125","-37.5117248355236","359.093627929688","161.19140625","-34.7388747623562","31.102294921875","158.6279296875","-43.95982154944","211.343994140625","151.7578125","-55.0634071343134","178.632202148438","310.334045410156","49.7763481140137"
"28","7/22/2016","20:21:21","158.2177734375","-48.1296033155315","1.043701171875","160.2685546875","-45.1281779749175","308.6279296875","158.115234375","-57.32402299974","129.083862304688","151.552734375","-50.7883305664966","191.079711914063","159.55078125","-37.5474584149615","359.093627929688","161.0888671875","-34.7725573539754","31.09130859375","158.6279296875","-43.9608362829883","211.327514648438","151.7578125","-55.2724736009601","178.643188476563","310.943786621094","49.1721000671387"
"29","7/22/2016","20:21:31","158.3203125","-47.6542502637464","1.03271484375","160.2685546875","-45.38772560008","308.73779296875","158.2177734375","-57.2043698353835","129.094848632813","151.6552734375","-50.7134939276328","191.079711914063","159.55078125","-37.5224925215722","359.093627929688","161.19140625","-34.6298183683968","31.0858154296875","158.6279296875","-44.2038905477748","211.2890625","151.7578125","-55.3811271223122","178.742065429688","311.553527832031","48.5623588562012"
"30","7/22/2016","20:21:41","158.3203125","-47.3415234544254","1.0162353515625","160.2685546875","-45.6125895562356","308.941040039063","158.2177734375","-57.2068236958096","129.105834960938","151.6552734375","-50.4724906506651","191.079711914063","159.4482421875","-37.5501930653865","359.09912109375","161.19140625","-33.9785809028903","31.0858154296875","158.73046875","-44.4592019064306","211.212158203125","151.7578125","-55.3759630279828","178.928833007813","312.157775878906","47.9581108093262"
"31","7/22/2016","20:21:51","158.4228515625","-47.36268043392","0.9613037109375","160.2685546875","-45.5902240224022","308.968505859375","158.3203125","-57.2904136576858","129.111328125","151.6552734375","-50.4344252934093","191.07421875","159.55078125","-37.7597966955096","359.093627929688","161.19140625","-34.1752437765377","31.0748291015625","158.73046875","-44.4525484042804","211.206665039063","151.7578125","-55.5341210469847","179.093627929688","312.756530761719","47.3538627624512"
"32","7/22/2016","20:22:01","158.4228515625","-47.9613002317832","0.9283447265625","160.2685546875","-45.5453220390839","309.083862304688","158.3203125","-57.2383332170017","129.116821289063","151.6552734375","-50.9380160524852","191.07421875","159.6533203125","-37.7240997408541","359.088134765625","161.19140625","-34.2866441565757","31.036376953125","158.73046875","-44.4545139342734","211.184692382813","151.7578125","-55.6105691762776","179.313354492188","313.377258300781","46.7441215515137"
"33","7/22/2016","20:22:11","158.4228515625","-48.1078726112611","0.8734130859375","160.37109375","-45.4812652945295","309.17724609375","158.4228515625","-57.3198721910591","129.116821289063","151.7578125","-51.5713562076208","191.068725585938","159.6533203125","-37.7678175228723","359.088134765625","161.19140625","-34.421252440444","30.9649658203125","158.73046875","-44.4353469647765","211.1572265625","151.7578125","-55.5887896389639","179.461669921875","313.986999511719","46.1398735046387"
"34","7/22/2016","20:22:21","158.525390625","-48.086471530033","0.7965087890625","160.37109375","-45.5026785840184","309.287109375","158.4228515625","-57.255021909551","129.116821289063","151.6552734375","-51.2974028346835","191.068725585938","159.6533203125","-37.7271762225823","359.093627929688","161.19140625","-34.7341501654165","30.8331298828125","158.73046875","-44.4045943557556","211.09130859375","151.7578125","-55.2422703636764","179.505615234375","314.585754394531","45.5301322937012"
"35","7/22/2016","20:22:31","158.525390625","-48.0389447706371","0.791015625","160.37109375","-45.4741722949895","309.30908203125","158.525390625","-57.2847856494449","129.116821289063","151.7578125","-50.771666290469","191.063232421875","159.755859375","-37.4124960915292","359.093627929688","161.19140625","-34.8685631171117","30.7672119140625","158.73046875","-44.3900665253725","211.041870117188","151.7578125","-55.2312585124112","179.500122070313","315.217468261719","44.9203910827637"
"36","7/22/2016","20:22:41","158.73046875","-47.6836599640764","0.791015625","160.37109375","-45.4701435689169","309.342041015625","158.525390625","-57.1660725211721","129.122314453125","151.7578125","-50.29152760044","191.068725585938","159.755859375","-37.1721276441244","359.088134765625","161.19140625","-35.1369128983298","30.76171875","158.73046875","-44.3466783663966","210.932006835938","151.7578125","-55.4923932114811","179.49462890625","315.816223144531","44.3106498718262"
"37","7/22/2016","20:22:51","158.935546875","-47.2377288208821","0.791015625","160.2685546875","-47.1874674110611","309.385986328125","158.6279296875","-57.1323533047705","129.122314453125","151.6552734375","-49.4391590378238","191.068725585938","159.755859375","-37.1742885062906","359.093627929688","161.19140625","-34.8949085439744","30.76171875","158.6279296875","-46.0246061508551","210.7177734375","151.7578125","-55.7046338259426","179.49462890625","316.436950683594","43.7009086608887"
"38","7/22/2016","20:23:01","158.935546875","-47.2169869857386","0.7855224609375","160.37109375","-49.1380667010701","309.446411132813","158.6279296875","-57.2557055721572","129.13330078125","157.6025390625","-48.6132335681568","191.063232421875","159.755859375","-37.1954698388239","359.093627929688","161.19140625","-34.984578219742","30.76171875","158.73046875","-47.837276510051","210.5419921875","151.7578125","-55.6334718735874","179.500122070313","317.035705566406","43.0911674499512"
"39","7/22/2016","20:23:11","158.935546875","-47.7055982087809","0.7745361328125","160.2685546875","-49.2478922154615","309.48486328125","158.6279296875","-57.1993156154015","129.13330078125","157.705078125","-48.8757600089609","191.046752929688","159.8583984375","-37.2055172374837","359.09912109375","161.0888671875","-35.0597811064306","30.76171875","158.73046875","-47.8289138513851","210.448608398438","151.7578125","-55.6635896530453","179.500122070313","317.661926269531","42.4869194030762"
"40","7/22/2016","20:23:21","158.8330078125","-47.9938474551455","0.76904296875","160.2685546875","-49.2684020936494","309.495849609375","158.73046875","-57.0554046367837","129.182739257813","157.705078125","-48.7867617875388","190.667724609375","159.8583984375","-37.2083739705171","359.104614257813","161.0888671875","-34.9245502012601","30.76171875","158.73046875","-47.8098079231923","210.443115234375","151.7578125","-55.0434954609061","179.500122070313","318.266174316406","41.8771781921387"
"41","7/22/2016","20:23:31","158.935546875","-47.9684298561056","0.758056640625","160.37109375","-49.2281148329233","309.517822265625","158.73046875","-57.008561539994","129.375","157.8076171875","-48.5338676645264","190.090942382813","160.0634765625","-37.2631646451045","359.115600585938","161.0888671875","-35.0014744527253","30.7562255859375","158.8330078125","-47.7950237193319","210.437622070313","151.6552734375","-54.9072146453045","179.500122070313","318.881408691406","41.2674369812012"
"42","7/22/2016","20:23:41","158.935546875","-47.9471874822682","0.714111328125","160.37109375","-49.23133411712","309.539794921875","158.73046875","-57.1108667657166","129.48486328125","157.8076171875","-48.6471114919492","189.77783203125","160.0634765625","-37.4547855070307","359.12109375","161.0888671875","-34.9194593564957","30.7452392578125","158.8330078125","-47.7848054050205","210.437622070313","151.7578125","-54.703898269507","179.500122070313","319.502136230469","40.6631889343262"
"43","7/22/2016","20:23:51","159.0380859375","-47.6934021562156","0.6097412109375","160.37109375","-48.72988350035","309.545288085938","158.8330078125","-56.9003108912491","129.534301757813","157.8076171875","-48.0633246675067","189.695434570313","160.0634765625","-37.8002792884088","359.154052734375","161.0888671875","-34.8312546720272","30.728759765625","158.935546875","-47.2917259585158","210.437622070313","151.7578125","-55.2472391258326","179.500122070313","320.106384277344","40.0479545593262"
"44","7/22/2016","20:24:01","159.0380859375","-47.1818394028203","0.4669189453125","160.4736328125","-45.520746810041","309.55078125","158.8330078125","-56.9012448232023","129.693603515625","157.91015625","-47.7452384316832","189.695434570313","160.0634765625","-37.7754965189319","359.208984375","161.0888671875","-34.5564223043104","30.487060546875","159.140625","-44.1030381050905","210.426635742188","151.7578125","-55.368296240184","179.500122070313","320.716125488281","39.4327201843262"
"45","7/22/2016","20:24:11","159.140625","-47.1541388590059","0.3570556640625","160.4736328125","-45.1016005910991","309.556274414063","158.935546875","-56.9464459089109","129.699096679688","158.0126953125","-47.6569360811281","189.695434570313","160.0634765625","-37.7219508672","359.456176757813","161.0888671875","-34.753915339694","30.2728271484375","159.140625","-43.6876642387439","210.43212890625","151.7578125","-55.2798247808","179.500122070313","321.331359863281","38.8284721374512"
"46","7/22/2016","20:24:21","159.140625","-47.5072017620962","0.263671875","160.4736328125","-45.0756702451045","309.567260742188","158.935546875","-56.91488454656","129.693603515625","158.0126953125","-48.3277189722172","189.700927734375","160.0634765625","-38.1181335672767","359.664916992188","161.0888671875","-34.8458801684968","30.0970458984375","159.140625","-43.6968448508851","210.421142578125","151.7578125","-54.8132476617262","179.500122070313","321.946594238281","38.2132377624512"
"47","7/22/2016","20:24:31","159.140625","-47.8508643043504","0.1922607421875","160.4736328125","-45.0434648530453","309.583740234375","158.935546875","-56.8596817992199","129.693603515625","158.115234375","-48.2830245293329","189.706420898438","160.0634765625","-38.1461637341334","359.708862304688","161.0888671875","-34.901464380038","30.069580078125","159.140625","-43.7398057207321","210.421142578125","151.7578125","-54.64128209973","179.49462890625","322.567321777344","37.5925102233887"
"48","7/22/2016","20:24:41","159.140625","-47.843453890029","0.1702880859375","160.4736328125","-45.0170095518352","309.600219726563","159.0380859375","-56.8718778517852","129.699096679688","158.115234375","-47.67035887712","189.706420898438","160.0634765625","-38.0929723417142","359.725341796875","161.19140625","-34.8737150031803","30.05859375","159.140625","-43.7102128964896","210.41015625","151.7578125","-54.8202307869187","179.500122070313","323.182556152344","36.9827690124512"
"49","7/22/2016","20:24:51","159.2431640625","-47.9326352353635","0.1702880859375","160.4736328125","-45.3103740594859","309.605712890625","159.140625","-56.923482170297","129.70458984375","158.2177734375","-48.3601929460146","189.706420898438","160.0634765625","-38.0608157826983","359.730834960938","161.19140625","-34.5512942976","30.05859375","159.140625","-43.95490211232","210.382690429688","151.7578125","-54.7599586032203","179.500122070313","323.803283691406","36.3730278015137"
"50","7/22/2016","20:25:01","159.2431640625","-49.023516589739","0.1702880859375","160.4736328125","-45.57999349983","309.611206054688","159.140625","-56.8568861074907","129.70458984375","158.2177734375","-48.4402547205121","189.706420898438","160.166015625","-38.0514764631663","359.736328125","161.19140625","-34.5487066834683","30.0640869140625","159.2431640625","-44.2095063477548","210.377197265625","151.7578125","-55.0830868507651","179.505615234375","324.418518066406","35.7523002624512"
